ticker,code,date,summary_gpt,sentiment_gpt,category_gpt,url
LTF,533519,2025-05-03,"The filing is a secretarial compliance report for L&T Finance Limited for the year ended March 31, 2025, confirming adherence to SEBI regulations and other statutory requirements. It details the examination of company documents, filings, and compliance with relevant regulations.",0,compliance,https://www.bseindia.com/xml-data/corpfiling/AttachLive/5fe22df5-aa48-424e-9748-f7b99846503f.pdf
LTF,533519,2025-04-28,"L&T Finance Limited has uploaded an audio recording of its investor and analyst meeting held on April 28, 2025, covering Q4FY2024-25 and FY2025 financial performance and strategy updates. The company has shared this information on its website as per regulatory requirements.",10,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/829551b6-661d-486b-8211-8a8ae428b1da.pdf
LTF,533519,2025-04-25,"L&T Finance Limited has submitted a investor/analyst presentation for Q4FY25 and FY25, which is available on their website, providing information about their financial products and services. The presentation emphasizes that it is for informational purposes only and does not constitute an offer or investment advice.",10,corporate_presentation,https://www.bseindia.com/xml-data/corpfiling/AttachLive/7ad6ff57-0f48-409e-8670-c31779c76c59.pdf
LTF,533519,2025-04-25,"L&T Finance Limited reported a record full-year profit after tax of Rs. 2,644 crore for FY25, with a 14% YoY growth, driven by strong retail disbursements and resilient asset quality. The company also announced its highest ever final dividend of Rs. 2.75 per share, reflecting robust financial performance and responsible growth strategies.",70,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachLive/df912a46-aa3f-4481-b02f-b1fa5d336c48.pdf
LTF,533519,2025-04-25,"L&T Finance Limited announced its audited financial results for FY2024-25, recommended a final dividend of Rs. 2.75 per share, and approved the appointment of new independent and secretarial auditors, along with the appointment of Mr. Dhananjaya Tambe as an independent director subject to shareholder approval.",20,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3c8086ea-ec5d-4cd6-9ac8-2bf17aac88a7.pdf
LTF,533519,2025-04-25,"L&T Finance Limited announced its audited financial results for FY2024-25, recommended a final dividend of Rs. 2.75 per share, and approved the appointment of new independent and secretarial auditors, along with the appointment of Mr. Dhananjaya Tambe as an independent director subject to shareholder approval.",20,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/45b368aa-7822-4261-bf18-6896558004b1.pdf
LTF,533519,2025-04-25,"L&T Finance Limited announced its audited financial results for FY2024-25, recommended a final dividend of Rs. 2.75 per share, and approved the appointment of new independent and secretarial auditors, along with the appointment of Mr. Dhananjaya Tambe as an independent director subject to shareholder approval.",20,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/53a43adf-5f44-4d00-8c0c-9d11d668e54a.pdf
LTF,533519,2025-04-25,"L&T Finance Limited announced its audited financial results for FY2024-25, recommended a final dividend of Rs. 2.75 per share, and approved the appointment of new independent and secretarial auditors, along with the appointment of Mr. Dhananjaya Tambe as an independent director subject to shareholder approval.",20,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/4ad69a59-60ca-475f-b5b1-ed1672cecb0d.pdf
LTF,533519,2025-04-24,"L&T Finance Limited announced the allotment of 2,483,348 equity shares to employees exercising their stock options under the company's ESOP scheme, following approval from the Nomination and Remuneration Committee. The shares will rank equally with existing shares and are entitled to future dividends.",10,corporate_actions,https://www.bseindia.com/xml-data/corpfiling/AttachLive/45299cc7-4c04-4d5c-873a-f094f7934d9b.pdf
LTF,533519,2025-05-10,"['Not important. The filing is a newspaper advertisement regarding the Seventeenth Annual General Meeting of L&T Finance Limited.', 'Not important. It primarily provides information about the meeting and related disclosures, with no financial or operational updates.', 'Not important. The document is a formal communication and does not contain any market-moving news.']",0,corporate_event,https://www.bseindia.com/xml-data/corpfiling/AttachLive/0fc85a4a-08cf-4625-88f0-28e44dad2798.pdf
LTF,533519,2025-05-09,"Not important. The filing details the submission of the Business Responsibility and Sustainability Report for FY 2024-25 by L&T Finance Limited, including corporate disclosures, operations, and business activities. No material financial or strategic updates are provided that could impact stock prices.",0,corporate_disclosure,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d0e9473e-6db0-4ede-8025-134e5594a7cb.pdf
