ticker,code,date,summary_gpt,sentiment_gpt,category_gpt,url
RIL,500325,2025-05-03,"Reliance Industries received a SEBI order imposing a Rs. 30 lakh penalty for violation of fair disclosure principles related to the Jio-Facebook deal, which the company has appealed and is currently under legal review. The company asserts compliance with disclosure regulations and is examining the order passed by the Securities Appellate Tribunal.",0,regulatory_update,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b40cf8de-d19d-4acd-9e48-a7d54c222f30.pdf
RIL,500325,2025-05-02,"Reliance Industries Limited has approved a trading plan for the immediate relative of Senior Advisor Alok Agarwal, allowing the sale of 125,000 shares between September 2025 and September 2025, in compliance with SEBI regulations. The plan is irrevocable and specifies conditions to prevent market abuse and insider trading.",10,regulatory,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d08d0adf-ab4a-4d6d-bb0d-d49671eddb8c.pdf
RIL,500325,2025-04-30,"Reliance Industries Limited has allotted 99,736 equity shares under its Employees' Stock Option Scheme 2017. The announcement is primarily about share allotment to employees and does not indicate any financial or operational changes.",0,corporate_action,https://www.bseindia.com/xml-data/corpfiling/AttachLive/87d1669d-c93c-486c-8474-24b5e38a8825.pdf
RIL,500325,2025-04-26,"The filing discloses the transcript of Reliance Industries' analyst meeting discussing their Q4 FY25 financial results, highlighting strong performance in oil & gas, retail, and Jio platforms amidst macroeconomic volatility. The company reports improved EBITDA, customer growth, and positive outlooks across various segments.",70,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b6203612-be21-4d28-ace9-6496cd3fb8b2.pdf
RIL,500325,2025-04-26,"The filing discloses the transcript of Reliance Industries' analyst meeting discussing their Q4 FY25 financial results, highlighting strong performance in oil & gas, retail, and Jio platforms amidst macroeconomic volatility. It also emphasizes operational improvements and positive outlooks across various business segments.",70,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/3e36b485-0a6c-4f84-bf74-7d60b0e26d9d.pdf
RIL,500325,2025-04-25,"Reliance Industries Limited announced the appointment of Shri Anant M. Ambani as a Whole-time Director for a five-year term starting May 1, 2025, subject to shareholder approval. The appointment was approved by the Board of Directors and communicated to stock exchanges and relevant authorities.",10,corporate_update,https://www.bseindia.com/xml-data/corpfiling/AttachLive/b10cffb6-2ce0-43b7-8e8a-731164e9434a.pdf
RIL,500325,2025-04-25,"Reliance Industries has approved the acquisition of 100% stake in Kandla GHA Transmission Limited for up to Rs. 20 crore to facilitate a green hydrogen power project, with the subsidiary set to commence operations soon. The transaction aligns with Reliance’s strategic expansion into renewable energy infrastructure, expected to be completed by June 2025.",20,corporate_action,https://www.bseindia.com/xml-data/corpfiling/AttachLive/1c51a098-d743-4f73-8ee8-724b829b2b8b.pdf
RIL,500325,2025-04-25,"Reliance Industries Limited announced its audited financial results for FY 2024-25, approved a dividend of Rs. 5.50 per share, and plans to raise up to Rs. 25,000 crore through non-convertible debentures. The company also disclosed the completion of its board meeting and upcoming details about the AGM and dividend payout.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachLive/e19305a5-f5b6-42a1-b3f1-ea6f2b121414.pdf
RIL,500325,2025-04-25,"Reliance Industries has disclosed its audited financial results for FY 2024-25, highlighting resilience amid global macroeconomic challenges and ongoing expansion in its Jio and retail segments. The presentation emphasizes strategic growth, domestic focus, and successful integration of recent mergers.",20,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/ac3d5e8f-9a84-4510-99e8-71eabcf49a01.pdf
RIL,500325,2025-04-25,"Reliance Industries reported its consolidated and standalone financial results for FY2025, crossing a total equity of over ₹10 lakh crore and achieving record revenues of ₹1,071,174 crore with a profit after tax of ₹81,309 crore, reflecting steady growth across its segments. The company also announced a dividend of ₹5.5 per share and highlighted key financial metrics, including EBITDA and profit margins.",30,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachLive/d209e556-f1c2-483d-aaee-32b7baed71b1.pdf
RIL,500325,2025-04-25,"Reliance Industries Limited announced its audited financial results for FY 2024-25, approved a dividend of Rs. 5.50 per share, and plans to raise up to Rs. 25,000 crore through non-convertible debentures. The company also disclosed the upcoming date for its Annual General Meeting and related dividend payment details.",20,financial_results,https://www.bseindia.com/xml-data/corpfiling/AttachLive/a784885b-0985-407f-aac0-53d313df14f8.pdf
RIL,500325,2025-04-22,"Reliance Industries Limited has announced an analyst meet scheduled after their Board Meeting on April 25, 2025, to discuss financial results for the quarter and year ended March 31, 2025. The filing is a standard disclosure related to upcoming financial disclosures and investor communication.",0,earnings_call_transcript,https://www.bseindia.com/xml-data/corpfiling/AttachLive/18796e5a-231d-4dc9-87f4-1c7a6378d1d4.pdf
